Date,Sales,Profit,TotalQuantity,NumOrders,NumCustomers,NumProducts,AvgOrderValue,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,DayName,MonthName,DayOfYear,Sales_Lag1,Sales_Lag7,Sales_Lag14,Sales_Lag30,Sales_RollingMean7,Sales_RollingStd7,Sales_RollingMin7,Sales_RollingMax7,Sales_RollingMean14,Sales_RollingStd14,Sales_RollingMin14,Sales_RollingMax14,Sales_RollingMean30,Sales_RollingStd30,Sales_RollingMin30,Sales_RollingMax30,Sales_ExpandingMean,Sales_PctChange,Trend,Sin_DayOfYear,Cos_DayOfYear,Sin_DayOfWeek,Cos_DayOfWeek
2014-03-17,3960.358,-831.8572,82,5,5,19,208.43989473684212,2014,3,0,17,12,1,0,Monday,March,76,471.92,741.956,1345.8919999999998,21.36,1118.5605714285714,1447.7374708777895,0.0,3960.358,800.6397142857144,1108.7774742352967,0.0,3960.358,509.0595666666667,907.9349603077751,0.0,3960.358,455.63743243243243,7.392011357857264,73,0.9655071658143364,0.2603764827344581,0.0,1.0
2014-03-18,28106.716,-954.7089000000001,48,3,3,11,2555.156,2014,3,1,18,12,1,0,Tuesday,March,77,3960.358,918.314,370.452,9.04,5002.618,10289.920494475617,0.0,28106.716,2781.8014285714285,7371.8213679547,0.0,28106.716,1445.6487666666667,5115.799300580842,0.0,28106.716,824.31848,6.097013956819055,74,0.969843196967294,0.24372971360968387,0.7818314824680298,0.6234898018587336
2014-03-19,590.762,68.6353,23,1,1,7,84.39457142857142,2014,3,2,19,12,1,0,Wednesday,March,78,28106.716,0.0,705.562,54.208,5087.012571428572,10244.374164232628,0.0,28106.716,2773.601428571429,7374.371920615109,0.0,28106.716,1463.5339,5111.703271256065,0.0,28106.716,821.2453684210526,-0.978981464785854,75,0.9738922359149924,0.22701082094141847,0.9749279121818236,-0.22252093395631434
2014-03-20,0.0,0.0,0,0,0,0,0.0,2014,3,3,20,12,1,0,Thursday,March,79,590.762,0.0,0.0,37.784,5087.012571428572,10244.374164232628,0.0,28106.716,2773.601428571429,7374.371920615109,0.0,28106.716,1462.2744333333333,5112.071315065465,0.0,28106.716,810.5798441558442,-1.0,76,0.9776530844816641,0.2102247521189836,0.43388373911755823,-0.900968867902419
2014-03-21,4109.816,1055.3735,39,4,4,11,373.61963636363635,2014,3,4,21,12,1,0,Friday,March,80,0.0,2108.55,1561.062,0.0,5372.907714285714,10175.089956372436,0.0,28106.716,2955.655285714286,7373.595839859352,0.0,28106.716,1599.2683,5126.580937060928,0.0,28106.716,852.8777435897437,0.0,77,0.981124629771712,0.19337647441020586,-0.433883739117558,-0.9009688679024191
2014-03-22,464.09299999999996,-50.9345,17,3,3,5,92.81859999999999,2014,3,5,22,12,1,1,Saturday,March,81,4109.816,370.78200000000004,0.0,95.59,5386.237857142857,10167.502890011365,0.0,28106.716,2988.804785714286,7360.317211649783,0.0,28106.716,1611.5517333333332,5123.294263064921,0.0,28106.716,847.956417721519,-0.8870769396975436,78,0.984305844499033,0.17647097349152166,-0.9749279121818236,-0.2225209339563146
2014-03-23,945.064,126.9224,11,2,2,3,315.0213333333333,2014,3,6,23,12,1,1,Sunday,March,82,464.09299999999996,471.92,0.0,8.85,5453.829857142858,10130.895111731445,0.0,28106.716,3056.3093571428576,7335.087588702544,0.0,28106.716,1642.7588666666666,5116.041423527373,0.0,28106.716,849.1702625,1.0363677107821063,79,0.9871957872910085,0.15951325197263655,-0.7818314824680299,0.6234898018587334
2014-03-24,65.38,26.2758,7,2,2,2,32.69,2014,3,0,24,13,1,0,Monday,March,83,945.064,3960.358,741.956,19.44,4897.404428571428,10331.56880198875,0.0,28106.716,3007.9824999999996,7353.713657880086,0.0,28106.716,1644.2902,5115.545628251166,0.0,28106.716,839.4938395061729,-0.9308195000550228,80,0.9897936029670716,0.14250832791617088,0.0,1.0
2014-03-25,459.146,96.6684,21,2,2,5,91.8292,2014,3,1,25,13,1,0,Tuesday,March,84,65.38,28106.716,918.314,11.364,947.7515714285713,1430.359737789961,0.0,4109.816,2975.1847857142857,7364.766186221051,0.0,28106.716,1659.2162666666668,5111.268282931796,0.0,28106.716,834.8554512195121,6.022728663199756,81,0.992098522791769,0.12546123335273648,0.7818314824680298,0.6234898018587336
2014-03-26,145.13,30.7658,16,3,3,5,29.026,2014,3,2,26,13,1,0,Wednesday,March,85,459.146,590.762,0.0,55.672,884.0898571428571,1458.5360247348788,0.0,4109.816,2985.551214285714,7360.357086923811,0.0,28106.716,1662.1981999999998,5110.326518325044,0.0,28106.716,826.5455060240964,-0.6839131779433993,82,0.9941098647022418,0.10837701279187609,0.9749279121818236,-0.22252093395631434
2014-03-27,0.0,0.0,0,0,0,0,0.0,2014,3,3,27,13,1,0,Thursday,March,86,145.13,0.0,0.0,0.0,884.0898571428571,1458.5360247348788,0.0,4109.816,2985.551214285714,7360.357086923811,0.0,28106.716,1662.1981999999998,5110.326518325044,0.0,28106.716,816.7056785714286,-1.0,83,0.9958270335100595,0.09126072172931188,0.43388373911755823,-0.900968867902419
2014-03-28,1823.8039999999999,-11.075400000000002,11,3,3,4,455.95099999999996,2014,3,4,28,13,1,0,Friday,March,87,0.0,4109.816,2108.55,0.0,557.5167142857142,644.8730379980639,0.0,1823.8039999999999,2965.2122142857147,7363.359746445873,0.0,28106.716,1722.9916666666663,5100.709939781604,0.0,28106.716,828.5538941176471,0.0,84,0.9972495210773451,0.07411742515094437,-0.433883739117558,-0.9009688679024191
2014-03-29,890.841,-152.7156,3,1,1,1,890.841,2014,3,5,29,13,1,1,Saturday,March,88,1823.8039999999999,464.09299999999996,370.78200000000004,19.456,618.4807142857143,654.6663571119151,0.0,1823.8039999999999,3002.3592857142858,7350.565111460013,0.0,28106.716,1752.037833333333,5093.150049497876,0.0,28106.716,829.2781627906977,-0.5115478417636983,85,0.998376906467142,0.056952196034039754,-0.9749279121818236,-0.2225209339563146
2014-03-30,1170.3220000000001,232.7529,39,6,6,9,130.03577777777778,2014,3,6,30,13,1,1,Sunday,March,89,890.841,945.064,471.92,0.0,650.6604285714285,678.4973174640412,0.0,1823.8039999999999,3052.245142857143,7334.423023853038,0.0,28106.716,1791.0485666666666,5083.740975916528,0.0,28106.716,833.1982068965518,0.31372714098251,86,0.9992088560679753,0.03977011384605572,-0.7818314824680299,0.6234898018587334
2014-03-31,1959.552,355.1097,29,5,5,9,217.72799999999998,2014,3,0,31,14,1,0,Monday,March,90,1170.3220000000001,65.38,3960.358,2203.151,921.2564285714285,776.7711222330762,0.0,1959.552,2909.3304285714285,7334.860173445916,0.0,28106.716,1782.9286,5083.254570992252,0.0,28106.716,845.9976818181818,0.6743699597204869,87,0.9997451236925734,0.022576263041545485,0.0,1.0
2014-04-01,119.88799999999999,26.0896,12,2,2,4,29.971999999999998,2014,4,1,1,14,2,0,Tuesday,April,91,1959.552,459.146,28106.716,202.384,872.7909999999999,819.8011226065423,0.0,1959.552,910.2712857142857,1120.7032121412121,0.0,4109.816,1780.1787333333334,5084.1613078521095,0.0,28106.716,837.8391460674159,-0.9388186687569404,88,0.9999855506507186,0.005375731557583884,0.7818314824680298,0.6234898018587336
2014-04-02,1458.558,407.39619999999996,29,3,3,6,243.093,2014,4,2,2,14,2,0,Wednesday,April,92,119.88799999999999,145.13,590.762,1345.8919999999998,1060.4235714285712,774.557277643536,0.0,1959.552,972.2567142857142,1125.6596492238264,0.0,4109.816,1783.9342666666666,5083.871053371653,0.0,28106.716,844.7360222222222,11.16600493794208,89,0.9999300657962057,-0.011826390691832589,0.9749279121818236,-0.22252093395631434
2014-04-03,233.45,85.6044,7,1,1,3,77.81666666666666,2014,4,3,3,14,2,0,Thursday,April,93,1458.558,0.0,0.0,370.452,1093.7735714285714,724.7109122037782,119.88799999999999,1959.552,988.9317142857142,1111.7928992407922,0.0,4109.816,1779.3675333333333,5085.245884345713,0.0,28106.716,838.0185934065934,-0.8399446576687386,90,0.9995786855478958,-0.029025013321975237,0.43388373911755823,-0.900968867902419
2014-04-04,475.844,105.4521,25,4,4,8,59.4805,2014,4,4,4,14,2,0,Friday,April,94,233.45,1823.8039999999999,4109.816,705.562,901.207857142857,675.8398584946659,119.88799999999999,1959.552,729.3622857142857,659.2044799300028,0.0,1959.552,1771.7102666666665,5087.091173745385,0.0,28106.716,834.0819130434784,1.0383122724352112,91,0.9989315138848577,-0.046215046983708354,-0.433883739117558,-0.9009688679024191
2014-04-05,5295.098000000001,253.9044,54,5,5,13,407.3152307692308,2014,4,5,5,14,2,1,Saturday,April,95,475.844,890.841,464.09299999999996,0.0,1530.3874285714285,1792.375131402901,119.88799999999999,5295.098000000001,1074.4340714285713,1380.0136119533047,0.0,5295.098000000001,1948.2135333333333,5115.28171417567,0.0,28106.716,882.0498279569894,10.127802389018251,92,0.9979887423155984,-0.06339140486951038,-0.9749279121818236,-0.2225209339563146
2014-04-06,1650.69,299.5152,38,5,5,13,126.97615384615385,2014,4,6,6,14,2,1,Sunday,April,96,5295.098000000001,1170.3220000000001,945.064,1561.062,1599.0114285714285,1785.4743763790711,119.88799999999999,5295.098000000001,1124.8359285714287,1387.7889946651244,0.0,5295.098000000001,1951.2011333333332,5115.073969251557,0.0,28106.716,890.2268510638298,-0.6882607271857859,93,0.9967506498213929,-0.08054900421874167,-0.7818314824680299,0.6234898018587334
2014-04-07,1021.1700000000001,305.05600000000004,22,3,3,5,204.234,2014,4,0,7,15,2,0,Monday,April,97,1650.69,1959.552,65.38,0.0,1464.9568571428572,1789.116602698966,119.88799999999999,5295.098000000001,1193.1066428571428,1354.7780150958472,0.0,5295.098000000001,1985.2401333333332,5105.029575574261,0.0,28106.716,891.6052000000001,-0.3813677916507642,94,0.9952176027737294,-0.09768276782171598,0.0,1.0
2014-04-08,1958.75,359.8481,27,5,5,7,279.82142857142856,2014,4,1,8,15,2,0,Tuesday,April,98,1021.1700000000001,119.88799999999999,459.146,0.0,1727.6514285714286,1691.01506403646,233.45,5295.098000000001,1300.2212142857145,1351.5628332168967,0.0,5295.098000000001,2050.5317999999997,5091.270809943274,0.0,28106.716,902.7212916666667,0.9181429145000342,95,0.9933900548258936,-0.11478762552212701,0.7818314824680298,0.6234898018587336
2014-04-09,0.0,0.0,0,0,0,0,0.0,2014,4,2,9,15,2,0,Wednesday,April,99,1958.75,1458.558,145.13,741.956,1519.286,1815.0136272843647,0.0,5295.098000000001,1289.8547857142858,1361.6229629129152,0.0,5295.098000000001,2025.7999333333332,5099.641892183363,0.0,28106.716,893.4148865979382,-1.0,96,0.9912685467787256,-0.13185851571739118,0.9749279121818236,-0.22252093395631434
2014-04-10,0.0,0.0,0,0,0,0,0.0,2014,4,3,10,15,2,0,Thursday,April,100,0.0,233.45,0.0,918.314,1485.936,1844.4835309993816,0.0,5295.098000000001,1289.8547857142858,1361.6229629129152,0.0,5295.098000000001,1995.1894666666665,5109.265773839516,0.0,28106.716,884.2984081632653,,97,0.9888537064205885,-0.1488903868564548,0.43388373911755823,-0.900968867902419
2014-04-11,1915.24,523.2729,37,4,4,9,212.80444444444444,2014,4,4,11,15,2,0,Friday,April,101,0.0,475.844,1823.8039999999999,0.0,1691.564,1792.6122899292195,0.0,5295.098000000001,1296.3859285714284,1364.597149117792,0.0,5295.098000000001,2059.0308,5095.422709676011,0.0,28106.716,894.7119595959596,0.0,98,0.986146248341595,-0.16587819893463143,-0.433883739117558,-0.9009688679024191
2014-04-12,1912.123,152.6581,35,3,3,6,318.68716666666666,2014,4,5,12,15,2,1,Saturday,April,102,1915.24,5295.098000000001,890.841,0.0,1208.2818571428572,885.9091853499557,0.0,1958.75,1369.3346428571429,1368.54201405852,0.0,5295.098000000001,2122.7682333333332,5080.716571007151,0.0,28106.716,904.88607,-0.0016274722750151405,99,0.9831469737221499,-0.1828169249850199,-0.9749279121818236,-0.2225209339563146
2014-04-13,638.576,-384.7942,42,2,2,5,127.71520000000001,2014,4,6,13,15,2,1,Sunday,April,103,1912.123,1650.69,1170.3220000000001,2108.55,1063.6941428571429,884.2615617060121,0.0,1958.75,1331.3527857142856,1381.8048297189134,0.0,5295.098000000001,2073.7691,5087.941601092144,0.0,28106.716,902.2493366336635,-0.6660382203446118,100,0.9798567700958665,-0.1997015525660636,-0.7818314824680299,0.6234898018587334
2014-04-14,0.0,0.0,0,0,0,0,0.0,2014,4,0,14,16,2,0,Monday,April,104,638.576,1021.1700000000001,1959.552,370.78200000000004,917.8127142857144,972.297814927188,0.0,1958.75,1191.3847857142857,1412.1884557586145,0.0,5295.098000000001,2061.4097,5092.669217210898,0.0,28106.716,893.4037549019608,-1.0,101,0.9762766110869321,-0.21652708524481437,0.0,1.0
2014-04-15,294.71999999999997,108.0,6,1,1,2,147.35999999999999,2014,4,1,15,16,2,0,Tuesday,April,105,0.0,1958.75,119.88799999999999,471.92,680.094142857143,873.8136251383487,0.0,1915.24,1203.8727857142858,1402.7256468319292,0.0,5295.098000000001,2055.503033333333,5094.678702096393,0.0,28106.716,887.591291262136,0.0,102,0.9724075561219968,-0.23328854407545518,0.7818314824680298,0.6234898018587336
2014-04-16,39.072,9.768,6,1,1,1,39.072,2014,4,2,16,16,2,0,Wednesday,April,106,294.71999999999997,0.0,1458.558,3960.358,685.6758571428571,868.8560261064099,0.0,1915.24,1102.4809285714286,1433.856609984128,0.0,5295.098000000001,1924.7934999999998,5094.424787181644,0.0,28106.716,879.432451923077,-0.8674267100977199,103,0.9682507501166718,-0.2499809690726521,0.9749279121818236,-0.22252093395631434
2014-04-17,0.0,0.0,0,0,0,0,0.0,2014,4,3,17,16,2,0,Thursday,April,107,39.072,0.0,233.45,28106.716,685.6758571428571,868.8560261064099,0.0,1915.24,1085.8059285714287,1446.0460355007663,0.0,5295.098000000001,987.9029666666667,1239.0291184329735,0.0,5295.098000000001,871.0569047619048,-1.0,104,0.9638074231367307,-0.26659942067929354,0.43388373911755823,-0.900968867902419
2014-04-18,1020.532,169.9374,26,2,2,8,127.5665,2014,4,4,18,16,2,0,Friday,April,108,0.0,1915.24,475.844,590.762,557.8604285714285,708.9202979592033,0.0,1912.123,1124.7122142857143,1435.6626484693056,0.0,5295.098000000001,1002.2286333333334,1236.7614619345343,0.0,5295.098000000001,872.4670471698113,0.0,105,0.9590788900341131,-0.28313898122818354,-0.433883739117558,-0.9009688679024191
2014-04-19,205.47,87.5664,17,2,2,3,68.49,2014,4,5,19,16,2,1,Saturday,April,109,1020.532,1912.123,5295.098000000001,0.0,314.05285714285714,385.0248718646924,0.0,1020.532,761.1673571428572,803.704628359084,0.0,1958.75,1009.0776333333334,1231.577952232839,0.0,5295.098000000001,866.233429906542,-0.7986638341570866,106,0.9540665500578387,-0.2995947563972602,-0.9749279121818236,-0.2225209339563146
2014-04-20,1250.45,-194.4528,16,2,2,4,312.6125,2014,4,6,20,16,2,1,Sunday,April,110,205.47,638.576,1650.69,4109.816,401.4634285714286,517.6074758999968,0.0,1250.45,732.5787857142857,776.2800529553513,0.0,1958.75,913.7654333333334,1085.2918415253225,0.0,5295.098000000001,869.7909907407407,5.085803280284226,107,0.9487718864399473,-0.31596187665790293,-0.7818314824680299,0.6234898018587334
2014-04-21,845.36,5.5755,11,2,2,2,422.68,2014,4,0,21,17,2,0,Monday,April,111,1250.45,0.0,1021.1700000000001,464.09299999999996,522.2291428571428,506.8342549694355,0.0,1250.45,720.0209285714285,772.6660281867875,0.0,1958.75,926.4743333333334,1082.0721114824514,0.0,5295.098000000001,869.5668532110092,-0.3239553760646168,108,0.9431964659565866,-0.33223549871590435,0.0,1.0
2014-04-22,257.752,124.78689999999999,11,1,1,2,128.876,2014,4,1,22,17,2,0,Tuesday,April,112,845.36,294.71999999999997,1958.75,945.064,516.9480000000001,509.7839882054096,0.0,1250.45,598.5210714285714,692.4726109774638,0.0,1915.24,903.5639333333332,1088.9194101072583,0.0,5295.098000000001,864.0049,-0.6950979464370208,109,0.9373419384643772,-0.3484108069446808,0.7818314824680298,0.6234898018587336
2014-04-23,643.98,-0.305299999999999,20,3,3,5,107.33,2014,4,2,23,17,2,0,Wednesday,April,113,257.752,39.072,0.0,65.38,603.3634285714286,464.5385813480931,0.0,1250.45,644.5196428571428,670.7031328627947,0.0,1915.24,922.8506000000001,1078.6372503359262,0.0,5295.098000000001,862.0226936936937,1.4984481206741362,110,0.9312100364121947,-0.3644830148102912,0.9749279121818236,-0.22252093395631434
2014-04-24,0.0,0.0,0,0,0,0,0.0,2014,4,3,24,17,2,0,Thursday,April,114,643.98,0.0,0.0,459.146,603.3634285714286,464.5385813480931,0.0,1250.45,644.5196428571428,670.7031328627947,0.0,1915.24,907.5457333333335,1088.6545844346026,0.0,5295.098000000001,854.3260625,-1.0,111,0.9248025743285089,-0.38044736628785164,0.43388373911755823,-0.900968867902419
2014-04-25,2379.9939999999997,332.8671,21,3,3,6,396.6656666666666,2014,4,4,25,17,2,0,Friday,April,115,0.0,1020.532,1915.24,145.13,797.5722857142856,817.8369407939362,0.0,2379.9939999999997,677.7163571428571,745.7400925929777,0.0,2379.9939999999997,982.0412,1110.9212429495835,0.0,5295.098000000001,867.8275486725664,0.0,112,0.9181214482844364,-0.39629913726891813,-0.433883739117558,-0.9009688679024191
2014-04-26,282.568,40.745,16,2,2,4,70.642,2014,4,5,26,17,2,1,Saturday,April,116,2379.9939999999997,205.47,1912.123,0.0,808.5862857142856,809.0054295807811,0.0,2379.9939999999997,561.3195714285714,660.5577604853107,0.0,2379.9939999999997,991.4601333333334,1103.4808653080556,0.0,5295.098000000001,862.6936929824562,-0.8812736502697065,113,0.9111686353326631,-0.41203363695942635,-0.9749279121818236,-0.2225209339563146
2014-04-27,0.0,0.0,0,0,0,0,0.0,2014,4,6,27,17,2,1,Sunday,April,117,282.568,1250.45,638.576,1823.8039999999999,629.9505714285714,832.8797353221124,0.0,2379.9939999999997,515.707,676.6637175417441,0.0,2379.9939999999997,930.6666666666666,1106.2791332436705,0.0,5295.098000000001,855.1920086956522,-1.0,114,0.9039461929224011,-0.42764620926777464,-0.7818314824680299,0.6234898018587334
2014-04-28,2578.476,292.1672,29,4,4,9,286.49733333333336,2014,4,0,28,18,2,0,Monday,April,118,0.0,845.36,0.0,890.841,877.5385714285715,1116.7947678307917,0.0,2578.476,699.8838571428571,853.3430123704912,0.0,2578.476,986.9211666666666,1146.36614105027,0.0,5295.098000000001,870.0479051724138,0.0,115,0.8964562582905575,-0.44313223418263453,0.0,1.0
2014-04-29,768.8439999999999,101.6814,16,4,4,6,128.14066666666665,2014,4,1,29,18,2,0,Tuesday,April,119,2578.476,257.752,294.71999999999997,1170.3220000000001,950.5517142857143,1085.7981705678626,0.0,2578.476,733.7498571428571,845.3978091673345,0.0,2578.476,973.5385666666666,1146.4947105239028,0.0,5295.098000000001,869.1829145299146,-0.7018223167483428,116,0.8887010478292915,-0.45848712914008766,0.7818314824680298,0.6234898018587336
2014-04-30,1048.74,276.49559999999997,13,2,2,3,349.58,2014,4,2,30,18,2,0,Wednesday,April,120,768.8439999999999,643.98,39.072,1959.552,1008.3745714285714,1077.496817245523,0.0,2578.476,805.869,824.3828460335254,0.0,2578.476,943.1781666666667,1131.4445095073597,0.0,5295.098000000001,870.7045847457628,0.36404784325558914,117,0.8806828564301475,-0.47370635037968,0.9749279121818236,-0.22252093395631434
2014-05-01,0.0,0.0,0,0,0,0,0.0,2014,5,3,1,18,2,0,Thursday,May,121,1048.74,0.0,0.0,119.88799999999999,1008.3745714285714,1077.496817245523,0.0,2578.476,805.869,824.3828460335254,0.0,2578.476,939.1819,1134.6597988682545,0.0,5295.098000000001,863.3877394957983,-1.0,118,0.8724040568049612,-0.48878539428899265,0.43388373911755823,-0.900968867902419
2014-05-02,506.12,91.9572,5,2,2,2,253.06,2014,5,4,2,18,2,0,Friday,May,122,0.0,2379.9939999999997,1020.532,1458.558,740.6782857142858,897.7088461777856,0.0,2578.476,769.1252857142856,825.5422390873312,0.0,2578.476,907.4339666666667,1132.949858185548,0.0,5295.098000000001,860.4105083333333,0.0,119,0.8638670987837349,-0.503719798736334,-0.433883739117558,-0.9009688679024191
2014-05-03,72.632,28.8624,13,2,2,3,24.21066666666667,2014,5,5,3,18,2,1,Saturday,May,123,506.12,282.568,205.47,233.45,710.6874285714285,918.8227685857406,0.0,2578.476,759.6368571428571,833.2464333410279,0.0,2578.476,902.0733666666666,1136.623309889989,0.0,5295.098000000001,853.8999421487603,-0.8564925314154745,120,0.8550745085896932,-0.518505144391157,-0.9749279121818236,-0.2225209339563146
2014-05-04,187.43200000000002,58.5624,25,4,4,6,31.23866666666667,2014,5,6,4,18,2,1,Sunday,May,124,72.632,0.0,1250.45,475.844,737.4634285714285,897.1354992044951,0.0,2578.476,683.707,833.5143898549435,0.0,2578.476,892.4596333333334,1141.56172523097,0.0,5295.098000000001,848.4370901639344,1.5805705474171163,121,0.8460288880917339,-0.533137056031809,-0.7818314824680299,0.6234898018587334
2014-05-05,260.977,34.5131,15,4,4,7,37.28242857142857,2014,5,0,5,19,2,0,Monday,May,125,187.43200000000002,2578.476,845.36,5295.098000000001,406.3921428571429,387.205216579989,0.0,1048.74,641.965357142857,839.4080766666464,0.0,2578.476,724.6555999999999,787.0182034289007,0.0,2578.476,843.6609918699187,0.39238230398224405,122,0.8367329140344921,-0.5476112038402312,0.0,1.0
2014-05-06,254.456,85.7158,16,2,2,3,84.81866666666666,2014,5,1,6,19,2,0,Tuesday,May,126,260.977,768.8439999999999,257.752,1650.69,332.90814285714293,354.37297523196696,0.0,1048.74,641.7299285714286,839.5245802671384,0.0,2578.476,678.1144666666667,771.4987108493364,0.0,2578.476,838.9093387096774,-0.02498687623813589,123,0.8271893372462497,-0.5619233046832195,0.7818314824680298,0.6234898018587336
2014-05-07,1091.35,215.8138,12,1,1,4,272.8375,2014,5,2,7,19,2,0,Wednesday,May,127,254.456,1048.74,643.98,1021.1700000000001,338.9952857142858,368.7909668220171,0.0,1091.35,673.6849285714285,848.0873144818419,0.0,2578.476,680.4537999999999,772.6802857824539,0.0,2578.476,840.9288640000001,3.288953689439431,124,0.8174009818249189,-0.5760691233798758,0.9749279121818236,-0.22252093395631434
2014-05-08,1799.97,239.996,5,1,1,1,1799.97,2014,5,3,8,19,2,0,Thursday,May,128,1091.35,0.0,0.0,1958.75,596.1338571428571,628.851898421313,72.632,1799.97,802.254214285714,874.1379503319351,0.0,2578.476,675.1611333333333,764.1187142508649,0.0,2578.476,848.5403015873017,0.6493059055298485,125,0.8073707443023492,-0.5900444739548627,0.43388373911755823,-0.900968867902419
2014-05-09,394.48,95.1736,25,2,2,6,65.74666666666667,2014,5,4,9,19,2,0,Friday,May,129,1799.97,506.12,2379.9939999999997,0.0,580.1852857142858,632.9177863931866,72.632,1799.97,660.4317857142858,750.84309493266,0.0,2578.476,688.3104666666666,755.4445384196771,0.0,2578.476,844.9650236220473,-0.7808407917909743,126,0.7971015927871943,-0.6038452208771035,-0.433883739117558,-0.9009688679024191
